MODEL,PRED_DOCKQ
fold_7wrv_2_model_0,0.37125987
fold_7wrv_1_model_1,0.37046802
fold_7wrv_2_model_3,0.370462
fold_7wrv_4_model_4,0.37016577
fold_7wrv_4_model_2,0.37007028
fold_7wrv_1_model_3,0.36994612
fold_7wrv_4_model_1,0.36992979
fold_7wrv_5_model_3,0.36964625
fold_7wrv_4_model_3,0.36960387
fold_7wrv_4_model_0,0.36954135
fold_7wrv_3_model_1,0.36921379
fold_7wrv_3_model_4,0.36920133
fold_7wrv_1_model_0,0.36915302
fold_7wrv_5_model_4,0.36913449
fold_7wrv_5_model_0,0.36887372
fold_7wrv_2_model_4,0.36885306
fold_7wrv_5_model_2,0.36884993
fold_7wrv_3_model_0,0.36878714
fold_7wrv_1_model_4,0.36865997
fold_7wrv_5_model_1,0.368442
fold_7wrv_3_model_2,0.3680481
fold_7wrv_1_model_2,0.36770612
fold_7wrv_2_model_2,0.36756235
fold_7wrv_2_model_1,0.36742282
fold_7wrv_3_model_3,0.36721158
