TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
3SE8,model_1_multimer_20220423_574203,0.36442295,0.098
3SE8,model_3_multimer_20220423_727554,0.3640812,0.112
3SE8,model_3_multimer_20220423_751456,0.36404565,0.071
3SE8,model_1_multimer_20220423_751456,0.36361414,0.693
3SE8,model_4_multimer_20220423_555805,0.36357686,0.059
3SE8,ranked_4,0.36357686,0.059
3SE8,model_1_multimer_20220423_555805,0.36353752,0.72
3SE8,ranked_0,0.36353752,0.72
3SE8,model_3_multimer_20220423_569004,0.36323151,0.688
3SE8,model_2_multimer_20220423_727554,0.36322898,0.661
3SE8,model_2_multimer_20220423_555805,0.36321029,0.682
3SE8,ranked_1,0.36321029,0.682
3SE8,model_2_multimer_20220423_751456,0.36319214,0.682
3SE8,model_3_multimer_20220423_555805,0.36311191,0.27
3SE8,ranked_2,0.36311191,0.27
3SE8,model_1_multimer_20220423_569004,0.36299711,0.658
3SE8,model_5_multimer_20220423_555805,0.36290503,0.041
3SE8,ranked_3,0.36290503,0.041
3SE8,model_3_multimer_20220423_574203,0.36287785,0.659
3SE8,model_4_multimer_20220423_727554,0.36274597,0.042
3SE8,model_4_multimer_20220423_574203,0.36255783,0.053
3SE8,model_5_multimer_20220423_751456,0.36254928,0.031
3SE8,model_5_multimer_20220423_569004,0.36250195,0.029
3SE8,model_5_multimer_20220423_727554,0.36240721,0.026
3SE8,model_1_multimer_20220423_727554,0.36233181,0.353
3SE8,model_2_multimer_20220423_574203,0.36223298,0.761
3SE8,model_4_multimer_20220423_569004,0.36204144,0.035
3SE8,model_2_multimer_20220423_569004,0.36171943,0.703
3SE8,model_4_multimer_20220423_751456,0.36165351,0.035
3SE8,model_5_multimer_20220423_574203,0.36160791,0.022
