MODEL,PRED_DOCKQ
structure_temp_dimer_2,0.40721294
sequence_based_template_0,0.40689147
no_templates_4,0.40684885
custom_template_file_4,0.40677649
custom_template_file_2,0.40677491
structure_temp_dimer_4,0.40676752
sequence_based_template_4,0.40676507
custom_template_file_1,0.40672225
structure_temp_dimer_1,0.40669602
sequence_based_template_2,0.40669033
no_templates_3,0.40667796
structure_temp_dimer_a_2,0.40666479
no_templates_1,0.40665025
custom_template_with_alphafold_models_2,0.40653488
custom_template_file_3,0.40647396
ori_temp_pipeline_with_alphafold_models_0,0.4064092
sequence_based_template_with_alphafold_0,0.4064092
ori_temp_pipeline_with_alphafold_models_2,0.40639707
sequence_based_template_with_alphafold_2,0.40639707
structure_temp_dimer_a_0,0.40634716
structure_temp_dimer_a_4,0.40634692
sequence_based_template_with_alphafold_4,0.40634421
ori_temp_pipeline_with_alphafold_models_4,0.40634421
structure_temp_dimer_0,0.40634337
structure_temp_dimer_3,0.40631717
custom_template_with_alphafold_models_4,0.4063122
custom_template_with_alphafold_models_0,0.40630779
custom_template_file_0,0.40629613
custom_template_with_alphafold_models_1,0.40621334
sequence_based_template_with_alphafold_1,0.40621036
ori_temp_pipeline_with_alphafold_models_1,0.40621036
structure_temp_dimer_a_1,0.40616214
sequence_based_template_1,0.40607855
no_templates_0,0.40607068
no_templates_2,0.4059512
ori_temp_pipeline_with_alphafold_models_3,0.40593854
sequence_based_template_with_alphafold_3,0.40593854
custom_template_with_alphafold_models_3,0.40592417
sequence_based_template_3,0.40587959
structure_temp_dimer_a_3,0.40583149
species_interact_uniref_a3m_3,0.40478012
uniclust_oxmatch_a3m_3,0.40466934
string_interact_uniref_a3m_3,0.40466273
uniclust_oxmatch_a3m_2,0.40461701
string_interact_uniprot_sto_4,0.40460241
uniprot_distance_uniprot_sto_4,0.40458021
string_interact_uniref_sto_4,0.40456858
uniclust_oxmatch_a3m_4,0.40455508
ori_template_pipeline_4,0.40451345
ori_template_pipeline_2,0.40451035
species_interact_uniref_sto_4,0.40449968
string_interact_uniref_a3m_1,0.40447861
uniprot_distance_uniprot_sto_3,0.40446091
species_interact_uniref_a3m_1,0.40443859
ori_template_pipeline_3,0.40441254
species_interact_uniprot_sto_0,0.40439165
string_interact_uniprot_sto_2,0.4043813
species_interact_uniref_a3m_0,0.40437987
default_4,0.40436891
species_interact_uniref_a3m_4,0.40435156
default_3,0.40434375
species_interact_uniref_sto_3,0.40433723
species_interact_uniref_a3m_2,0.40432069
uniclust_oxmatch_a3m_0,0.40430948
species_interact_uniprot_sto_3,0.40430924
uniprot_distance_uniprot_sto_1,0.40430596
string_interact_uniprot_sto_3,0.40427646
species_interact_uniprot_sto_1,0.40427619
default_0,0.40423501
string_interact_uniref_sto_3,0.40421519
string_interact_uniref_sto_2,0.40420473
string_interact_uniref_a3m_2,0.40419787
uniclust_oxmatch_a3m_1,0.4041968
species_interact_uniprot_sto_4,0.40418831
default_2,0.40417027
string_interact_uniref_sto_0,0.40413898
string_interact_uniref_a3m_4,0.4041315
species_interact_uniref_sto_1,0.40411282
uniprot_distance_uniprot_sto_0,0.40408152
string_interact_uniref_a3m_0,0.40408114
uniprot_distance_uniprot_sto_2,0.40404096
string_interact_uniprot_sto_0,0.40400073
string_interact_uniref_sto_1,0.40393811
species_interact_uniref_sto_2,0.40393731
species_interact_uniref_sto_0,0.40393603
ori_template_pipeline_1,0.40389848
string_interact_uniprot_sto_1,0.40381557
ori_template_pipeline_0,0.40378922
default_1,0.40377483
species_interact_uniprot_sto_2,0.40371445
