TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
6B0S,model_1_multimer_20220423_342393,0.40597948,0.556
6B0S,model_1_multimer_20220423_293181,0.40593126,0.558
6B0S,model_1_multimer_20220423_052571,0.405927,0.565
6B0S,ranked_2,0.405927,0.565
6B0S,model_1_multimer_20220423_221403,0.40591559,0.563
6B0S,model_3_multimer_20220423_536048,0.40590608,0.574
6B0S,model_5_multimer_20220423_221403,0.40588376,0.567
6B0S,model_3_multimer_20220423_052571,0.40587932,0.652
6B0S,ranked_4,0.40587926,0.652
6B0S,model_3_multimer_20220423_221403,0.40587208,0.599
6B0S,model_2_multimer_20220423_221403,0.40586627,0.571
6B0S,model_1_multimer_20220423_536048,0.40586329,0.552
6B0S,model_2_multimer_20220423_052571,0.40585175,0.567
6B0S,ranked_0,0.40585175,0.567
6B0S,model_2_multimer_20220423_536048,0.40582809,0.562
6B0S,model_2_multimer_20220423_293181,0.40582716,0.562
6B0S,model_3_multimer_20220423_293181,0.40582544,0.635
6B0S,model_3_multimer_20220423_342393,0.40582371,0.589
6B0S,model_4_multimer_20220423_293181,0.40582153,0.568
6B0S,model_4_multimer_20220423_536048,0.40580815,0.558
6B0S,model_4_multimer_20220423_342393,0.40580657,0.565
6B0S,model_5_multimer_20220423_052571,0.40578252,0.565
6B0S,ranked_3,0.40578252,0.565
6B0S,ranked_1,0.40578082,0.568
6B0S,model_4_multimer_20220423_052571,0.40578082,0.568
6B0S,model_5_multimer_20220423_342393,0.40575036,0.562
6B0S,model_5_multimer_20220423_536048,0.4057329,0.565
6B0S,model_2_multimer_20220423_342393,0.40572339,0.565
6B0S,model_5_multimer_20220423_293181,0.40572175,0.569
6B0S,model_4_multimer_20220423_221403,0.4057107,0.571
