TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7AOH,structure_temp_dimer_4,0.87353218,0.926
7AOH,species_interact_uniprot_sto_2,0.86642534,0.902
7AOH,species_interact_uniref_sto_1,0.86098856,0.917
7AOH,uniprot_distance_uniprot_sto_2,0.86052161,0.889
7AOH,species_interact_uniref_sto_0,0.85846996,0.903
7AOH,species_interact_uniprot_sto_0,0.85720414,0.897
7AOH,pdb_interact_uniref_sto_1,0.85697854,0.886
7AOH,ori_template_pipeline_1,0.85564804,0.91
7AOH,ori_template_pipeline_0,0.85465759,0.895
7AOH,custom_template_file_3,0.85461462,0.923
7AOH,ori_template_pipeline_3,0.85202396,0.905
7AOH,uniprot_distance_uniprot_sto_0,0.85115296,0.89
7AOH,pdb_interact_uniprot_sto_2,0.85093641,0.873
7AOH,pdb_interact_uniprot_sto_3,0.85000288,0.875
7AOH,species_interact_uniprot_sto_3,0.84922534,0.905
7AOH,ori_template_pipeline_2,0.84869778,0.904
7AOH,uniclust_oxmatch_a3m_1,0.84847111,0.919
7AOH,uniprot_distance_uniprot_sto_1,0.84795994,0.891
7AOH,uniprot_distance_uniref_sto_2,0.84624881,0.904
7AOH,species_interact_uniref_sto_3,0.84384888,0.901
7AOH,species_interact_uniprot_sto_4,0.84377331,0.89
7AOH,pdb_interact_uniref_sto_0,0.84280682,0.901
7AOH,uniclust_oxmatch_a3m_0,0.84219605,0.921
7AOH,structure_temp_dimer_3,0.84178615,0.924
7AOH,uniprot_distance_uniref_sto_1,0.84169286,0.889
7AOH,default_2,0.84034711,0.899
7AOH,default_4,0.83988899,0.901
7AOH,default_0,0.83939135,0.915
7AOH,pdb_interact_uniprot_sto_0,0.83808869,0.887
7AOH,custom_template_file_4,0.83802921,0.931
7AOH,species_interact_uniref_sto_4,0.83768922,0.889
7AOH,uniprot_distance_uniref_sto_0,0.83768076,0.897
7AOH,pdb_interact_uniref_sto_2,0.83735174,0.907
7AOH,ori_template_pipeline_4,0.83555317,0.887
7AOH,sequence_based_template_0,0.83530074,0.905
7AOH,uniprot_distance_uniprot_sto_3,0.83493143,0.903
7AOH,species_interact_uniref_sto_2,0.83472872,0.896
7AOH,uniprot_distance_uniref_sto_3,0.83316022,0.923
7AOH,uniprot_distance_uniprot_sto_4,0.83176708,0.878
7AOH,species_interact_uniprot_sto_1,0.83164668,0.886
7AOH,custom_template_file_0,0.82986021,0.933
7AOH,structure_temp_dimer_0,0.82884282,0.928
7AOH,pdb_interact_uniprot_sto_1,0.82845491,0.89
7AOH,default_3,0.82811022,0.915
7AOH,sequence_based_template_1,0.81915015,0.9
7AOH,uniclust_oxmatch_a3m_2,0.8178035,0.91
7AOH,custom_template_file_1,0.81688696,0.928
7AOH,custom_template_file_2,0.8167699,0.925
7AOH,pdb_interact_uniprot_sto_4,0.81604254,0.868
7AOH,pdb_interact_uniref_sto_4,0.81546456,0.903
7AOH,structure_temp_dimer_1,0.81417167,0.936
7AOH,sequence_based_template_2,0.81145567,0.87
7AOH,pdb_interact_uniref_sto_3,0.81035948,0.89
7AOH,species_interact_uniref_a3m_0,0.80854642,0.907
7AOH,uniprot_distance_uniref_sto_4,0.80802941,0.907
7AOH,sequence_based_template_4,0.80682981,0.878
7AOH,default_1,0.80185342,0.889
7AOH,structure_temp_dimer_2,0.79930443,0.93
7AOH,uniclust_oxmatch_a3m_3,0.79745591,0.897
7AOH,sequence_based_template_3,0.78997105,0.901
7AOH,sequence_based_template_with_alphafold_0,0.78241009,0.747
7AOH,custom_template_with_alphafold_models_0,0.78046113,0.747
7AOH,ori_temp_pipeline_with_alphafold_models_0,0.77902269,0.747
7AOH,species_interact_uniref_a3m_2,0.77865613,0.875
7AOH,structure_temp_dimer_a_0,0.77817136,0.747
7AOH,no_templates_3,0.7336818,0.582
7AOH,species_interact_uniref_a3m_1,0.70369941,0.897
7AOH,species_interact_uniref_a3m_3,0.68999892,0.835
7AOH,no_templates_2,0.67934763,0.649
7AOH,uniclust_oxmatch_a3m_4,0.66247493,0.857
7AOH,sequence_based_template_with_alphafold_4,0.6514504,0.676
7AOH,custom_template_with_alphafold_models_4,0.64954621,0.676
7AOH,structure_temp_dimer_a_4,0.64910519,0.676
7AOH,ori_temp_pipeline_with_alphafold_models_4,0.64813071,0.676
7AOH,structure_temp_dimer_a_3,0.54804635,0.699
7AOH,custom_template_with_alphafold_models_3,0.54411846,0.699
7AOH,ori_temp_pipeline_with_alphafold_models_3,0.53004527,0.699
7AOH,sequence_based_template_with_alphafold_3,0.52973175,0.699
7AOH,structure_temp_dimer_a_1,0.52205116,0.701
7AOH,custom_template_with_alphafold_models_1,0.5109539,0.701
7AOH,ori_temp_pipeline_with_alphafold_models_1,0.51075083,0.701
7AOH,sequence_based_template_with_alphafold_1,0.51055396,0.701
7AOH,sequence_based_template_with_alphafold_2,0.43734008,0.716
7AOH,ori_temp_pipeline_with_alphafold_models_2,0.43311921,0.716
7AOH,custom_template_with_alphafold_models_2,0.43166223,0.716
7AOH,structure_temp_dimer_a_2,0.40275556,0.716
7AOH,no_templates_0,0.19531643,0.59
7AOH,no_templates_4,0.10232043,0.472
7AOH,no_templates_1,0.05252965,0.615
7AOH,species_interact_uniref_a3m_4,0.01469096,0.008
