TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
5HGG,model_1_multimer_20220423_842191,0.36719364,0.338
5HGG,model_1_multimer_20220423_932539,0.33047503,0.335
5HGG,model_2_multimer_20220423_919207,0.31802648,0.305
5HGG,ranked_3,0.31802648,0.305
5HGG,model_4_multimer_20220423_919207,0.30027384,0.224
5HGG,ranked_4,0.30027384,0.224
5HGG,model_3_multimer_20220423_932539,0.28677434,0.294
5HGG,model_2_multimer_20220423_842191,0.28607485,0.273
5HGG,model_1_multimer_20220423_879088,0.28534111,0.298
5HGG,model_1_multimer_20220423_908001,0.26259086,0.279
5HGG,model_5_multimer_20220423_932539,0.25582513,0.282
5HGG,model_2_multimer_20220423_932539,0.25229841,0.345
5HGG,model_3_multimer_20220423_908001,0.24515386,0.301
5HGG,model_3_multimer_20220423_879088,0.23551893,0.313
5HGG,model_4_multimer_20220423_932539,0.22865437,0.294
5HGG,model_5_multimer_20220423_908001,0.216231,0.298
5HGG,model_5_multimer_20220423_919207,0.20827447,0.301
5HGG,ranked_0,0.20827447,0.301
5HGG,model_2_multimer_20220423_908001,0.20575689,0.3
5HGG,ranked_2,0.18692194,0.289
5HGG,model_1_multimer_20220423_919207,0.18692194,0.289
5HGG,model_5_multimer_20220423_842191,0.16304606,0.266
5HGG,model_2_multimer_20220423_879088,0.1625251,0.338
5HGG,model_4_multimer_20220423_908001,0.15990031,0.251
5HGG,model_4_multimer_20220423_879088,0.150557,0.289
5HGG,ranked_1,0.14731272,0.272
5HGG,model_3_multimer_20220423_919207,0.14731272,0.272
5HGG,model_3_multimer_20220423_842191,0.14089298,0.259
5HGG,model_4_multimer_20220423_842191,0.09543522,0.244
