MODEL,PRED_DOCKQ
fold_7yqx_3_model_2,0.16842823
fold_7yqx_5_model_1,0.13530035
fold_7yqx_4_model_1,0.12134192
fold_7yqx_4_model_4,0.12114647
fold_7yqx_5_model_3,0.11607384
fold_7yqx_3_model_0,0.11440959
fold_7yqx_4_model_2,0.11345723
fold_7yqx_1_model_3,0.11121529
fold_7yqx_5_model_2,0.10539959
fold_7yqx_2_model_3,0.09902297
fold_7yqx_4_model_3,0.09852722
fold_7yqx_5_model_4,0.09471367
fold_7yqx_2_model_1,0.09076451
fold_7yqx_4_model_0,0.08629745
fold_7yqx_2_model_4,0.08584764
fold_7yqx_1_model_0,0.07763217
fold_7yqx_1_model_2,0.07651414
fold_7yqx_5_model_0,0.07195395
fold_7yqx_1_model_4,0.06844731
fold_7yqx_1_model_1,0.0679327
fold_7yqx_3_model_3,0.05835619
fold_7yqx_2_model_2,0.05747278
fold_7yqx_3_model_1,0.05492885
fold_7yqx_2_model_0,0.04796838
fold_7yqx_3_model_4,0.04755126
