TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7SBG,fold_7sbg_4_model_2,0.21395849,0.645
7SBG,fold_7sbg_2_model_1,0.13192357,0.447
7SBG,fold_7sbg_1_model_4,0.11521446,0.433
7SBG,fold_7sbg_5_model_3,0.11441362,0.635
7SBG,fold_7sbg_5_model_0,0.10900258,0.656
7SBG,fold_7sbg_3_model_0,0.10477952,0.432
7SBG,fold_7sbg_1_model_2,0.10144062,0.65
7SBG,fold_7sbg_5_model_4,0.09790138,0.646
7SBG,fold_7sbg_1_model_3,0.0905394,0.419
7SBG,fold_7sbg_5_model_2,0.08314669,0.642
7SBG,fold_7sbg_4_model_1,0.08278916,0.641
7SBG,fold_7sbg_4_model_4,0.08209646,0.662
7SBG,fold_7sbg_2_model_0,0.07941289,0.432
7SBG,fold_7sbg_4_model_0,0.07918421,0.659
7SBG,fold_7sbg_2_model_4,0.07872853,0.478
7SBG,fold_7sbg_3_model_1,0.07847542,0.431
7SBG,fold_7sbg_4_model_3,0.07756877,0.684
7SBG,fold_7sbg_3_model_4,0.07646326,0.421
7SBG,fold_7sbg_5_model_1,0.07554459,0.684
7SBG,fold_7sbg_3_model_3,0.07527772,0.435
7SBG,fold_7sbg_1_model_0,0.06636601,0.416
7SBG,fold_7sbg_3_model_2,0.06316461,0.414
7SBG,fold_7sbg_2_model_3,0.05794685,0.428
7SBG,fold_7sbg_2_model_2,0.05318686,0.431
7SBG,fold_7sbg_1_model_1,0.04120202,0.456
