TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7D7F,ori_temp_pipeline_with_alphafold_models_3,0.85089898,0.006
7D7F,structure_temp_dimer_a_3,0.84851646,0.006
7D7F,custom_template_with_alphafold_models_3,0.84734941,0.006
7D7F,sequence_based_template_with_alphafold_3,0.84328097,0.006
7D7F,pdb_interact_uniref_sto_0,0.82736629,0.007
7D7F,string_interact_uniref_a3m_1,0.82691145,0.007
7D7F,structure_temp_dimer_2,0.82392079,0.006
7D7F,pdb_interact_uniref_a3m_4,0.82212877,0.474
7D7F,species_interact_uniref_sto_2,0.82037234,0.007
7D7F,string_interact_uniref_sto_1,0.81868225,0.007
7D7F,sequence_based_template_2,0.81752074,0.006
7D7F,ori_template_pipeline_1,0.81568354,0.006
7D7F,pdb_interact_uniprot_sto_3,0.81539303,0.006
7D7F,uniprot_distance_uniref_a3m_1,0.81396931,0.007
7D7F,pdb_interact_uniprot_sto_0,0.81133074,0.007
7D7F,uniprot_distance_uniprot_sto_0,0.80851853,0.011
7D7F,structure_temp_dimer_0,0.80658787,0.006
7D7F,species_interact_uniref_a3m_0,0.8042298,0.007
7D7F,species_interact_uniref_a3m_4,0.80174804,0.007
7D7F,default_4,0.79946411,0.011
7D7F,ori_temp_pipeline_with_alphafold_models_2,0.79572761,0.006
7D7F,pdb_interact_uniref_sto_1,0.79569536,0.007
7D7F,uniclust_oxmatch_a3m_0,0.79483122,0.006
7D7F,custom_template_with_alphafold_models_2,0.7935459,0.006
7D7F,sequence_based_template_0,0.79326278,0.006
7D7F,string_interact_uniref_sto_0,0.79243922,0.007
7D7F,structure_temp_dimer_a_2,0.79123664,0.006
7D7F,string_interact_uniprot_sto_1,0.79081947,0.007
7D7F,sequence_based_template_with_alphafold_2,0.79062194,0.006
7D7F,custom_template_file_3,0.78840429,0.007
7D7F,string_interact_uniref_a3m_0,0.78669065,0.007
7D7F,uniprot_distance_uniprot_sto_3,0.7859866,0.006
7D7F,custom_template_file_4,0.7854718,0.007
7D7F,uniprot_distance_uniref_a3m_2,0.7842232,0.006
7D7F,uniprot_distance_uniprot_sto_1,0.78325808,0.007
7D7F,species_interact_uniref_a3m_1,0.78221887,0.007
7D7F,pdb_interact_uniref_a3m_0,0.78180701,0.007
7D7F,sequence_based_template_4,0.77756286,0.006
7D7F,string_interact_uniref_a3m_2,0.7762261,0.007
7D7F,ori_template_pipeline_4,0.77421665,0.011
7D7F,structure_temp_dimer_1,0.77292806,0.006
7D7F,custom_template_file_1,0.77025527,0.007
7D7F,uniclust_oxmatch_a3m_3,0.76965654,0.007
7D7F,ori_template_pipeline_3,0.76900709,0.006
7D7F,species_interact_uniref_a3m_2,0.76871574,0.007
7D7F,ori_template_pipeline_0,0.76798713,0.007
7D7F,ori_template_pipeline_2,0.76761568,0.007
7D7F,uniprot_distance_uniref_a3m_0,0.76638639,0.007
7D7F,custom_template_with_alphafold_models_0,0.76309985,0.006
7D7F,sequence_based_template_with_alphafold_0,0.76266539,0.006
7D7F,string_interact_uniref_sto_4,0.76233631,0.006
7D7F,structure_temp_dimer_a_0,0.76231426,0.006
7D7F,ori_temp_pipeline_with_alphafold_models_0,0.76192302,0.006
7D7F,custom_template_file_0,0.76179522,0.006
7D7F,uniclust_oxmatch_a3m_1,0.76155752,0.007
7D7F,species_interact_uniref_a3m_3,0.76098299,0.007
7D7F,uniprot_distance_uniref_a3m_3,0.75782865,0.007
7D7F,pdb_interact_uniprot_sto_1,0.75771952,0.006
7D7F,sequence_based_template_1,0.75586939,0.006
7D7F,string_interact_uniref_a3m_3,0.75507075,0.457
7D7F,sequence_based_template_3,0.7507723,0.006
7D7F,custom_template_file_2,0.75068504,0.006
7D7F,pdb_interact_uniprot_sto_2,0.74862421,0.007
7D7F,no_templates_3,0.7477513,0.016
7D7F,pdb_interact_uniref_a3m_2,0.74718851,0.007
7D7F,species_interact_uniprot_sto_0,0.74365169,0.007
7D7F,pdb_interact_uniref_sto_4,0.74152446,0.006
7D7F,uniclust_oxmatch_a3m_2,0.73854434,0.007
7D7F,string_interact_uniprot_sto_0,0.73178506,0.011
7D7F,species_interact_uniprot_sto_2,0.73156756,0.011
7D7F,no_templates_2,0.73116988,0.011
7D7F,custom_template_with_alphafold_models_1,0.72623223,0.006
7D7F,uniprot_distance_uniref_sto_2,0.72592223,0.016
7D7F,structure_temp_dimer_a_1,0.72485083,0.006
7D7F,ori_temp_pipeline_with_alphafold_models_1,0.72464794,0.006
7D7F,sequence_based_template_with_alphafold_1,0.72452289,0.006
7D7F,string_interact_uniprot_sto_2,0.72336519,0.011
7D7F,string_interact_uniref_sto_2,0.72016376,0.007
7D7F,string_interact_uniprot_sto_4,0.71834844,0.009
7D7F,pdb_interact_uniprot_sto_4,0.7149567,0.016
7D7F,uniprot_distance_uniprot_sto_2,0.71376127,0.016
7D7F,species_interact_uniref_sto_0,0.70884442,0.019
7D7F,uniprot_distance_uniprot_sto_4,0.70661283,0.016
7D7F,custom_template_with_alphafold_models_4,0.70350623,0.006
7D7F,pdb_interact_uniref_a3m_3,0.70263165,0.139
7D7F,sequence_based_template_with_alphafold_4,0.70198905,0.006
7D7F,structure_temp_dimer_a_4,0.70186681,0.006
7D7F,structure_temp_dimer_3,0.70035928,0.014
7D7F,structure_temp_dimer_4,0.7000252,0.006
7D7F,ori_temp_pipeline_with_alphafold_models_4,0.69915521,0.006
7D7F,no_templates_0,0.69890398,0.016
7D7F,uniprot_distance_uniref_sto_4,0.69791162,0.014
