MODEL,PRED_DOCKQ
fold_7r40_1_model_0,0.32806894
fold_7r40_4_model_0,0.32804674
fold_7r40_3_model_4,0.32793182
fold_7r40_3_model_0,0.32790247
fold_7r40_5_model_3,0.32787356
fold_7r40_1_model_3,0.32757854
fold_7r40_1_model_1,0.32752904
fold_7r40_2_model_3,0.32723179
fold_7r40_4_model_1,0.32710662
fold_7r40_5_model_2,0.32675484
fold_7r40_3_model_1,0.32647437
fold_7r40_5_model_4,0.32647377
fold_7r40_3_model_2,0.32627174
fold_7r40_2_model_1,0.3262172
fold_7r40_4_model_3,0.32617611
fold_7r40_4_model_4,0.32614532
fold_7r40_1_model_2,0.32613033
fold_7r40_3_model_3,0.32602057
fold_7r40_5_model_0,0.32583436
fold_7r40_4_model_2,0.32582808
fold_7r40_1_model_4,0.32553244
fold_7r40_2_model_0,0.32503617
fold_7r40_2_model_2,0.32490119
fold_7r40_5_model_1,0.32478103
fold_7r40_2_model_4,0.32428059
