TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7TEE,fold_7tee_3_model_1,0.25484309,0.533
7TEE,fold_7tee_3_model_3,0.24181668,0.531
7TEE,fold_7tee_2_model_2,0.23825744,0.414
7TEE,fold_7tee_1_model_0,0.21987325,0.42
7TEE,fold_7tee_3_model_0,0.20970577,0.509
7TEE,fold_7tee_5_model_1,0.20438536,0.412
7TEE,fold_7tee_4_model_3,0.19868122,0.566
7TEE,fold_7tee_4_model_1,0.17437498,0.415
7TEE,fold_7tee_1_model_2,0.17164703,0.415
7TEE,fold_7tee_1_model_4,0.17130603,0.537
7TEE,fold_7tee_4_model_0,0.16768543,0.417
7TEE,fold_7tee_4_model_4,0.16174717,0.519
7TEE,fold_7tee_2_model_0,0.15992194,0.424
7TEE,fold_7tee_2_model_1,0.15870024,0.419
7TEE,fold_7tee_5_model_4,0.15735878,0.502
7TEE,fold_7tee_5_model_3,0.15187241,0.493
7TEE,fold_7tee_2_model_3,0.14634104,0.405
7TEE,fold_7tee_1_model_3,0.13999675,0.408
7TEE,fold_7tee_3_model_2,0.13720122,0.542
7TEE,fold_7tee_2_model_4,0.13325152,0.577
7TEE,fold_7tee_4_model_2,0.13004398,0.411
7TEE,fold_7tee_3_model_4,0.11200367,0.488
7TEE,fold_7tee_5_model_0,0.10673782,0.422
7TEE,fold_7tee_1_model_1,0.10497514,0.424
7TEE,fold_7tee_5_model_2,0.08548233,0.406
