TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7YQX,fold_7yqx_5_model_4,0.3431896,0.449
7YQX,fold_7yqx_3_model_2,0.29607832,0.462
7YQX,fold_7yqx_3_model_0,0.28353357,0.458
7YQX,fold_7yqx_4_model_3,0.25649086,0.454
7YQX,fold_7yqx_5_model_3,0.24981037,0.468
7YQX,fold_7yqx_1_model_0,0.23791945,0.424
7YQX,fold_7yqx_4_model_0,0.23745379,0.444
7YQX,fold_7yqx_5_model_1,0.21492639,0.443
7YQX,fold_7yqx_4_model_2,0.20671184,0.398
7YQX,fold_7yqx_4_model_4,0.20069404,0.452
7YQX,fold_7yqx_1_model_3,0.19334923,0.444
7YQX,fold_7yqx_2_model_4,0.19106096,0.451
7YQX,fold_7yqx_2_model_1,0.1882816,0.454
7YQX,fold_7yqx_4_model_1,0.18284646,0.415
7YQX,fold_7yqx_2_model_3,0.16673525,0.4
7YQX,fold_7yqx_1_model_2,0.1537399,0.442
7YQX,fold_7yqx_1_model_4,0.14434224,0.428
7YQX,fold_7yqx_3_model_1,0.13352434,0.441
7YQX,fold_7yqx_3_model_3,0.12739928,0.449
7YQX,fold_7yqx_5_model_2,0.12722459,0.446
7YQX,fold_7yqx_2_model_2,0.12232908,0.449
7YQX,fold_7yqx_5_model_0,0.11962772,0.405
7YQX,fold_7yqx_3_model_4,0.11563724,0.456
7YQX,fold_7yqx_2_model_0,0.10206913,0.408
7YQX,fold_7yqx_1_model_1,0.09502062,0.418
