TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
4ETQ,model_3_multimer_20220423_656371,0.75940281,0.797
4ETQ,model_3_multimer_20220423_859306,0.24435018,0.049
4ETQ,model_3_multimer_20220423_545936,0.16562575,0.047
4ETQ,model_1_multimer_20220423_749512,0.13435811,0.037
4ETQ,model_5_multimer_20220423_745560,0.12981629,0.057
4ETQ,ranked_0,0.12981629,0.057
4ETQ,model_5_multimer_20220423_749512,0.12184412,0.037
4ETQ,model_5_multimer_20220423_545936,0.09966315,0.038
4ETQ,model_5_multimer_20220423_859306,0.08883152,0.038
4ETQ,model_1_multimer_20220423_545936,0.07961534,0.042
4ETQ,model_1_multimer_20220423_656371,0.07333121,0.037
4ETQ,model_1_multimer_20220423_859306,0.07028626,0.043
4ETQ,model_3_multimer_20220423_749512,0.06965876,0.041
4ETQ,ranked_1,0.06862383,0.033
4ETQ,model_3_multimer_20220423_745560,0.06862383,0.033
4ETQ,ranked_2,0.06289659,0.032
4ETQ,model_1_multimer_20220423_745560,0.06289659,0.032
4ETQ,ranked_4,0.05426595,0.225
4ETQ,model_4_multimer_20220423_745560,0.05426595,0.225
4ETQ,model_4_multimer_20220423_749512,0.05232079,0.063
4ETQ,model_5_multimer_20220423_656371,0.04782316,0.043
4ETQ,model_4_multimer_20220423_545936,0.04262784,0.056
4ETQ,model_2_multimer_20220423_859306,0.03709074,0.034
4ETQ,model_4_multimer_20220423_859306,0.03676083,0.081
4ETQ,model_2_multimer_20220423_749512,0.0337767,0.04
4ETQ,model_4_multimer_20220423_656371,0.03281183,0.051
4ETQ,model_2_multimer_20220423_745560,0.03250465,0.033
4ETQ,ranked_3,0.03250465,0.033
4ETQ,model_2_multimer_20220423_656371,0.02373576,0.038
4ETQ,model_2_multimer_20220423_545936,0.02183325,0.042
