MODEL,PRED_DOCKQ
fold_8gz5_5_model_3,0.72808349
fold_8gz5_5_model_1,0.71603763
fold_8gz5_5_model_4,0.6969887
fold_8gz5_1_model_3,0.6895659
fold_8gz5_3_model_2,0.65567017
fold_8gz5_5_model_0,0.6501509
fold_8gz5_4_model_4,0.64241946
fold_8gz5_2_model_1,0.63945812
fold_8gz5_2_model_2,0.63893002
fold_8gz5_5_model_2,0.63112634
fold_8gz5_3_model_1,0.62764174
fold_8gz5_3_model_3,0.62319452
fold_8gz5_3_model_0,0.59540462
fold_8gz5_1_model_0,0.57951379
fold_8gz5_2_model_4,0.57571679
fold_8gz5_2_model_0,0.54588932
fold_8gz5_2_model_3,0.54085535
fold_8gz5_1_model_4,0.45864555
fold_8gz5_4_model_1,0.43027347
fold_8gz5_1_model_1,0.36784112
fold_8gz5_4_model_2,0.34169036
fold_8gz5_3_model_4,0.33506837
fold_8gz5_4_model_3,0.29111025
fold_8gz5_4_model_0,0.14727232
fold_8gz5_1_model_2,0.13500948
