TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7VNG,fold_7vng_3_model_4,0.43671364,0.747
7VNG,fold_7vng_2_model_1,0.43635532,0.759
7VNG,fold_7vng_2_model_2,0.43620279,0.765
7VNG,fold_7vng_4_model_4,0.43615049,0.363
7VNG,fold_7vng_5_model_2,0.43604356,0.428
7VNG,fold_7vng_2_model_4,0.4357532,0.573
7VNG,fold_7vng_4_model_3,0.43550962,0.475
7VNG,fold_7vng_1_model_4,0.43541321,0.767
7VNG,fold_7vng_5_model_3,0.43533877,0.343
7VNG,fold_7vng_4_model_2,0.43518388,0.425
7VNG,fold_7vng_4_model_1,0.43514594,0.437
7VNG,fold_7vng_5_model_1,0.43513682,0.35
7VNG,fold_7vng_1_model_3,0.43508241,0.761
7VNG,fold_7vng_2_model_3,0.43503484,0.767
7VNG,fold_7vng_3_model_0,0.43480349,0.669
7VNG,fold_7vng_1_model_1,0.43470359,0.752
7VNG,fold_7vng_1_model_2,0.43461138,0.728
7VNG,fold_7vng_3_model_2,0.43439257,0.64
7VNG,fold_7vng_2_model_0,0.43428648,0.696
7VNG,fold_7vng_5_model_0,0.43417749,0.451
7VNG,fold_7vng_4_model_0,0.43406123,0.434
7VNG,fold_7vng_1_model_0,0.43391815,0.663
7VNG,fold_7vng_5_model_4,0.43380532,0.607
7VNG,fold_7vng_3_model_1,0.43309668,0.692
7VNG,fold_7vng_3_model_3,0.43307075,0.756
